Review_ID,Review_Text,Rating,Sentiment_Label,Sentiment_Score,Category,Platform,Review_Date,Month,Helpful_Votes,Verified_Purchase
REV07564,Very bad experience. Product is awful and stopped working soon.,2,Negative,-0.144,Home & Kitchen,Myntra,2023-06-20,2023-06,94,No
REV07565,Terrible experience. Delivery was delayed and product is terrible.,1,Negative,-0.884,Fashion,Flipkart,2023-03-17,2023-03,129,No
REV07566,Complete waste of money. Quality is awful.,1,Negative,-0.61,Grocery,Amazon,2023-01-31,2023-01,78,Yes
REV07567,Frustrated with this purchase. Item is substandard and overpriced.,2,Negative,-0.554,Fashion,Meesho,2023-09-16,2023-09,142,Yes
REV07568,Horrible experience. horrible service and delivery took forever.,1,Negative,-0.284,Health,Nykaa,2024-02-04,2024-02,18,Yes
REV07569,Average experience overall. Product is functional.,3,Neutral,-0.06,Electronics,Myntra,2023-11-13,2023-11,56,Yes
REV07570,Highly disappointing. pathetic packaging and product looks fake.,2,Negative,-0.424,Electronics,Nykaa,2023-08-06,2023-08,16,Yes
REV07571,Frustrated with this purchase. Item is dreadful and overpriced.,1,Negative,-0.634,Books,Nykaa,2023-03-15,2023-03,6,No
REV07572,It's fine. Does what it says but nothing extraordinary.,3,Neutral,-0.022,Toys,Flipkart,2023-11-04,2023-11,57,No
REV07573,Loved it! Product quality is premium. Would recommend to friends.,5,Positive,0.89,Home & Kitchen,Meesho,2024-10-31,2024-10,25,Yes
REV07574,Great value for money. Very remarkable and durable.,5,Positive,0.901,Home & Kitchen,Meesho,2023-06-15,2023-06,51,No
REV07575,"Excellent! Delivery was quick, product works smoothly.",5,Positive,0.435,Books,Myntra,2024-07-15,2024-07,134,Yes
REV07576,Terrible! awful product quality. Will not buy again.,1,Negative,-0.677,Toys,Amazon,2023-11-02,2023-11,48,Yes
REV07577,Horrible experience. dreadful service and delivery took forever.,1,Negative,-0.84,Books,Myntra,2023-04-30,2023-04,121,No
REV07578,Superb quality! Will definitely buy again. fantastic service overall.,4,Positive,0.62,Grocery,Nykaa,2024-08-05,2024-08,140,Yes
REV07579,Wonderful purchase. incredible quality and prompt delivery.,4,Positive,0.798,Fashion,Amazon,2024-09-28,2024-09,3,No
REV07580,Fast shipping and the product is incredible. Very happy with purchase.,5,Positive,0.834,Electronics,Flipkart,2023-08-31,2023-08,1,Yes
REV07581,Loved it! Product quality is top-notch. Would recommend to friends.,5,Positive,0.432,Sports,Flipkart,2023-02-21,2023-02,5,Yes
REV07582,Wonderful purchase. fantastic quality and prompt delivery.,5,Positive,0.307,Automotive,Myntra,2023-06-10,2023-06,128,Yes
REV07583,Exceeded my expectations. superb packaging and amazing customer support.,5,Positive,0.507,Automotive,Nykaa,2023-01-21,2023-01,60,Yes
REV07584,Defective product delivered. terrible response from seller.,1,Negative,-0.195,Automotive,Meesho,2024-12-06,2024-12,82,Yes
REV07585,Very satisfied. The product is superb and works as expected.,5,Positive,0.508,Beauty,Myntra,2024-11-08,2024-11,56,Yes
REV07586,Very satisfied. The product is premium and works as expected.,5,Positive,0.394,Grocery,Meesho,2024-07-31,2024-07,87,Yes
REV07587,Very bad experience. Product is awful and stopped working soon.,2,Negative,-0.175,Automotive,Meesho,2024-04-26,2024-04,34,Yes
REV07588,Frustrated with this purchase. Item is pathetic and overpriced.,1,Negative,-0.481,Books,Myntra,2024-09-22,2024-09,142,Yes
REV07589,Superb quality! Will definitely buy again. excellent service overall.,4,Positive,0.581,Electronics,Amazon,2024-10-01,2024-10,114,Yes
REV07590,"Excellent! Delivery was quick, product works beautifully.",4,Positive,0.892,Books,Amazon,2023-02-03,2023-02,107,Yes
REV07591,Highly recommend! Product is exactly as described. top-notch experience.,5,Positive,0.31,Beauty,Nykaa,2024-09-15,2024-09,1,Yes
REV07592,Absolutely love this product! superb quality and efficiently delivery.,4,Positive,0.904,Fashion,Nykaa,2024-10-28,2024-10,117,Yes
REV07593,Very bad experience. Product is appalling and stopped working soon.,1,Negative,-0.44,Sports,Amazon,2023-10-31,2023-10,143,Yes
REV07594,Decent product. Not the best but not the worst either.,3,Neutral,0.061,Fashion,Nykaa,2023-06-16,2023-06,52,Yes
REV07595,Exceeded my expectations. excellent packaging and amazing customer support.,5,Positive,0.69,Beauty,Amazon,2024-08-23,2024-08,72,No
REV07596,Outstanding experience from order to delivery. remarkable service!,5,Positive,0.513,Home & Kitchen,Amazon,2023-05-23,2023-05,93,No
REV07597,Superb quality! Will definitely buy again. superb service overall.,5,Positive,0.64,Home & Kitchen,Myntra,2024-05-30,2024-05,32,Yes
REV07598,Do not buy! Product quality is horrible. Waste of money.,1,Negative,-0.176,Home & Kitchen,Nykaa,2024-12-21,2024-12,91,Yes
REV07599,Average experience overall. Product is functional.,3,Neutral,-0.037,Books,Myntra,2024-06-25,2024-06,7,No
REV07600,Okay packaging. Product condition was acceptable.,3,Neutral,0.086,Books,Nykaa,2023-03-15,2023-03,7,No
REV07601,Highly disappointing. horrible packaging and product looks fake.,1,Negative,-0.486,Home & Kitchen,Amazon,2024-08-05,2024-08,47,Yes
REV07602,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,0.054,Grocery,Amazon,2023-08-29,2023-08,58,Yes
REV07603,Horrible experience. pathetic service and delivery took forever.,1,Negative,-0.124,Grocery,Amazon,2024-09-14,2024-09,46,No
REV07604,Brilliant product. incredible packaging and arrived on time.,4,Positive,0.893,Electronics,Nykaa,2023-04-28,2023-04,73,Yes
REV07605,Medium quality. Okay for everyday use.,3,Neutral,0.061,Grocery,Meesho,2024-08-20,2024-08,118,Yes
REV07606,Great value for money. Very superb and durable.,5,Positive,0.765,Grocery,Flipkart,2024-05-10,2024-05,103,Yes
REV07607,"Excellent! Delivery was quick, product works brilliantly.",5,Positive,0.898,Home & Kitchen,Flipkart,2024-04-27,2024-04,131,Yes
REV07608,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,0.041,Beauty,Nykaa,2023-08-17,2023-08,22,No
REV07609,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,0.091,Books,Nykaa,2023-07-11,2023-07,13,No
REV07610,Terrible experience. Delivery was delayed and product is awful.,1,Negative,-0.484,Fashion,Meesho,2024-07-05,2024-07,76,Yes
REV07611,Great value for money. Very remarkable and durable.,5,Positive,0.647,Electronics,Myntra,2023-01-10,2023-01,28,Yes
REV07612,Highly recommend! Product is exactly as described. superb experience.,5,Positive,0.693,Fashion,Amazon,2023-10-21,2023-10,100,Yes
REV07613,Horrible experience. terrible service and delivery took forever.,1,Negative,-0.503,Fashion,Flipkart,2023-08-27,2023-08,109,Yes
REV07614,Not satisfied at all. dreadful product. Expected much better.,1,Negative,-0.705,Beauty,Nykaa,2023-03-19,2023-03,132,No
REV07615,Brilliant product. superb packaging and arrived on time.,5,Positive,0.353,Automotive,Myntra,2023-03-27,2023-03,90,Yes
REV07616,Outstanding experience from order to delivery. remarkable service!,4,Positive,0.64,Books,Nykaa,2023-01-24,2023-01,21,No
REV07617,Fantastic! The item is fantastic and exactly what I needed.,4,Positive,0.918,Grocery,Nykaa,2023-01-23,2023-01,46,Yes
REV07618,Fast shipping and the product is superb. Very happy with purchase.,5,Positive,0.474,Books,Amazon,2023-05-30,2023-05,84,No
REV07619,Wonderful purchase. excellent quality and prompt delivery.,5,Positive,0.417,Health,Flipkart,2024-02-21,2024-02,31,Yes
REV07620,Not satisfied at all. substandard product. Expected much better.,1,Negative,-0.367,Automotive,Meesho,2023-04-14,2023-04,36,Yes
REV07621,Fast shipping and the product is top-notch. Very happy with purchase.,5,Positive,0.959,Grocery,Myntra,2024-07-04,2024-07,47,Yes
REV07622,Loved it! Product quality is fantastic. Would recommend to friends.,4,Positive,0.883,Sports,Flipkart,2023-07-25,2023-07,98,Yes
REV07623,Wonderful purchase. fantastic quality and prompt delivery.,4,Positive,0.447,Fashion,Amazon,2023-09-15,2023-09,94,Yes
REV07624,Fantastic! The item is top-notch and exactly what I needed.,4,Positive,0.458,Grocery,Flipkart,2024-04-09,2024-04,141,No
REV07625,Average experience overall. Product is functional.,3,Neutral,0.028,Beauty,Nykaa,2024-03-20,2024-03,6,No
REV07626,Fast shipping and the product is remarkable. Very happy with purchase.,4,Positive,0.373,Electronics,Meesho,2024-06-09,2024-06,90,Yes
REV07627,It's fine. Does what it says but nothing extraordinary.,3,Neutral,-0.015,Home & Kitchen,Flipkart,2024-05-02,2024-05,51,Yes
REV07628,Amazing product! fantastic build quality. Five stars!,4,Positive,0.309,Beauty,Myntra,2024-04-01,2024-04,124,No
REV07629,Medium quality. Okay for everyday use.,3,Neutral,-0.009,Fashion,Flipkart,2024-06-18,2024-06,76,Yes
REV07630,Really bad quality. Product is horrible and not worth it.,1,Negative,-0.229,Home & Kitchen,Flipkart,2024-01-25,2024-01,101,No
REV07631,Highly recommend! Product is exactly as described. remarkable experience.,5,Positive,0.599,Electronics,Myntra,2023-07-06,2023-07,90,No
REV07632,Awful! Product arrived damaged and support was mediocre.,2,Negative,-0.422,Electronics,Myntra,2023-09-16,2023-09,89,Yes
REV07633,Wonderful purchase. outstanding quality and prompt delivery.,5,Positive,0.825,Fashion,Amazon,2024-09-10,2024-09,88,Yes
REV07634,Outstanding experience from order to delivery. outstanding service!,5,Positive,0.619,Fashion,Flipkart,2024-07-22,2024-07,103,Yes
REV07635,Best purchase I've made. excellent quality at a great price.,4,Positive,0.637,Books,Flipkart,2024-09-15,2024-09,142,Yes
REV07636,Not satisfied at all. terrible product. Expected much better.,1,Negative,-0.146,Beauty,Flipkart,2024-07-27,2024-07,98,Yes
REV07637,Product is as described. No complaints but nothing great.,3,Neutral,-0.078,Books,Myntra,2023-04-02,2023-04,8,Yes
REV07638,Frustrated with this purchase. Item is mediocre and overpriced.,1,Negative,-0.238,Sports,Amazon,2023-03-25,2023-03,45,Yes
REV07639,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,-0.085,Electronics,Meesho,2024-08-18,2024-08,126,No
REV07640,Amazing product! incredible build quality. Five stars!,5,Positive,0.618,Sports,Meesho,2024-10-19,2024-10,106,Yes
REV07641,Fast shipping and the product is fantastic. Very happy with purchase.,5,Positive,0.833,Automotive,Myntra,2023-07-15,2023-07,2,Yes
REV07642,Terrible experience. Delivery was delayed and product is terrible.,1,Negative,-0.873,Sports,Amazon,2023-06-21,2023-06,122,No
REV07643,Very bad experience. Product is appalling and stopped working soon.,2,Negative,-0.909,Beauty,Meesho,2024-06-28,2024-06,74,Yes
REV07644,Best purchase I've made. superb quality at a great price.,4,Positive,0.386,Sports,Meesho,2024-03-25,2024-03,102,Yes
REV07645,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,-0.092,Grocery,Flipkart,2024-03-30,2024-03,94,Yes
REV07646,Amazing product! fantastic build quality. Five stars!,4,Positive,0.516,Grocery,Myntra,2023-06-18,2023-06,122,Yes
REV07647,Outstanding experience from order to delivery. outstanding service!,5,Positive,0.893,Toys,Flipkart,2023-07-21,2023-07,93,Yes
REV07648,Very satisfied. The product is remarkable and works as expected.,5,Positive,0.953,Grocery,Amazon,2024-02-14,2024-02,2,Yes
REV07649,Horrible experience. mediocre service and delivery took forever.,1,Negative,-0.128,Automotive,Amazon,2023-05-16,2023-05,143,No
REV07650,Superb quality! Will definitely buy again. premium service overall.,5,Positive,0.677,Electronics,Amazon,2023-03-17,2023-03,2,Yes
REV07651,Fast shipping and the product is superb. Very happy with purchase.,5,Positive,0.772,Grocery,Nykaa,2023-05-22,2023-05,5,Yes
REV07652,Average experience overall. Product is functional.,3,Neutral,-0.018,Automotive,Nykaa,2023-02-08,2023-02,104,Yes
REV07653,Horrible experience. horrible service and delivery took forever.,1,Negative,-0.137,Automotive,Myntra,2023-05-24,2023-05,27,Yes
REV07654,Superb quality! Will definitely buy again. top-notch service overall.,4,Positive,0.552,Home & Kitchen,Flipkart,2024-08-16,2024-08,43,Yes
REV07655,Worst purchase ever. Product is substandard and not as described.,1,Negative,-0.366,Books,Nykaa,2023-12-19,2023-12,59,Yes
REV07656,Great value for money. Very fantastic and durable.,5,Positive,0.358,Beauty,Flipkart,2024-07-22,2024-07,25,Yes
REV07657,Awful! Product arrived damaged and support was substandard.,1,Negative,-0.578,Beauty,Meesho,2024-08-05,2024-08,51,No
REV07658,Really bad quality. Product is substandard and not worth it.,1,Negative,-0.531,Automotive,Myntra,2023-02-03,2023-02,104,No
REV07659,Exceeded my expectations. top-notch packaging and amazing customer support.,5,Positive,0.748,Automotive,Meesho,2023-11-08,2023-11,141,No
REV07660,Defective product delivered. terrible response from seller.,1,Negative,-0.703,Fashion,Nykaa,2023-04-30,2023-04,72,Yes
REV07661,Not satisfied at all. appalling product. Expected much better.,2,Negative,-0.889,Home & Kitchen,Flipkart,2023-01-05,2023-01,12,Yes
REV07662,Do not buy! Product quality is substandard. Waste of money.,2,Negative,-0.305,Electronics,Nykaa,2024-06-19,2024-06,57,Yes
REV07663,Fantastic! The item is outstanding and exactly what I needed.,5,Positive,0.471,Automotive,Flipkart,2024-11-11,2024-11,113,No
REV07664,Product is okay. Nothing special but does the job.,3,Neutral,-0.013,Grocery,Amazon,2024-12-12,2024-12,101,Yes
REV07665,Absolutely love this product! premium quality and brilliantly delivery.,5,Positive,0.758,Beauty,Amazon,2023-06-21,2023-06,24,Yes
REV07666,Do not buy! Product quality is appalling. Waste of money.,2,Negative,-0.292,Health,Nykaa,2024-10-25,2024-10,60,Yes
REV07667,Loved it! Product quality is superb. Would recommend to friends.,5,Positive,0.946,Toys,Myntra,2024-02-14,2024-02,12,Yes
REV07668,Really bad quality. Product is mediocre and not worth it.,1,Negative,-0.937,Electronics,Flipkart,2023-06-24,2023-06,118,Yes
REV07669,Amazing product! superb build quality. Five stars!,5,Positive,0.768,Fashion,Nykaa,2024-10-03,2024-10,57,Yes
REV07670,Worst purchase ever. Product is dreadful and not as described.,2,Negative,-0.184,Health,Myntra,2023-01-17,2023-01,137,No
REV07671,Superb quality! Will definitely buy again. top-notch service overall.,4,Positive,0.847,Beauty,Flipkart,2024-01-28,2024-01,65,Yes
REV07672,Frustrated with this purchase. Item is appalling and overpriced.,2,Negative,-0.125,Health,Amazon,2023-08-17,2023-08,114,Yes
REV07673,Amazing product! top-notch build quality. Five stars!,4,Positive,0.949,Fashion,Flipkart,2024-10-01,2024-10,37,Yes
REV07674,Fantastic! The item is superb and exactly what I needed.,5,Positive,0.743,Beauty,Amazon,2024-11-25,2024-11,50,Yes
REV07675,"Excellent! Delivery was quick, product works brilliantly.",5,Positive,0.573,Books,Nykaa,2023-06-13,2023-06,55,Yes
REV07676,Terrible! horrible product quality. Will not buy again.,1,Negative,-0.432,Health,Meesho,2024-11-14,2024-11,89,Yes
REV07677,Horrible experience. substandard service and delivery took forever.,1,Negative,-0.304,Toys,Nykaa,2024-11-28,2024-11,147,No
REV07678,Absolutely love this product! top-notch quality and smoothly delivery.,5,Positive,0.457,Books,Meesho,2023-05-17,2023-05,4,Yes
REV07679,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,-0.052,Sports,Myntra,2024-02-05,2024-02,58,Yes
REV07680,Do not buy! Product quality is dreadful. Waste of money.,1,Negative,-0.196,Books,Flipkart,2024-07-27,2024-07,34,No
REV07681,Fantastic! The item is excellent and exactly what I needed.,4,Positive,0.669,Sports,Nykaa,2024-06-01,2024-06,56,No
REV07682,Very satisfied. The product is excellent and works as expected.,5,Positive,0.773,Beauty,Meesho,2023-02-28,2023-02,147,Yes
REV07683,Complete waste of money. Quality is dreadful.,1,Negative,-0.497,Beauty,Amazon,2023-02-10,2023-02,98,Yes
REV07684,Great value for money. Very premium and durable.,5,Positive,0.889,Home & Kitchen,Meesho,2024-04-28,2024-04,124,Yes
REV07685,Fantastic! The item is excellent and exactly what I needed.,5,Positive,0.943,Grocery,Flipkart,2024-03-26,2024-03,123,Yes
REV07686,Standard product. Nothing to rave or complain about.,3,Neutral,-0.06,Beauty,Nykaa,2024-03-03,2024-03,124,Yes
REV07687,Decent product. Not the best but not the worst either.,3,Neutral,0.065,Home & Kitchen,Amazon,2023-11-03,2023-11,137,Yes
REV07688,Terrible! dreadful product quality. Will not buy again.,1,Negative,-0.171,Automotive,Flipkart,2024-09-11,2024-09,51,No
REV07689,Not satisfied at all. substandard product. Expected much better.,1,Negative,-0.357,Electronics,Myntra,2023-05-17,2023-05,105,No
REV07690,Very bad experience. Product is dreadful and stopped working soon.,2,Negative,-0.269,Beauty,Meesho,2023-06-25,2023-06,81,No
REV07691,Great value for money. Very excellent and durable.,4,Positive,0.984,Books,Meesho,2023-02-09,2023-02,30,Yes
REV07692,Alright product. Would consider other options next time.,3,Neutral,-0.046,Electronics,Myntra,2024-03-21,2024-03,27,Yes
REV07693,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,0.08,Toys,Amazon,2024-09-29,2024-09,11,No
REV07694,Superb quality! Will definitely buy again. top-notch service overall.,5,Positive,0.592,Toys,Flipkart,2024-04-11,2024-04,2,Yes
REV07695,Complete waste of money. Quality is substandard.,2,Negative,-0.93,Home & Kitchen,Flipkart,2024-05-24,2024-05,148,No
REV07696,Superb quality! Will definitely buy again. remarkable service overall.,4,Positive,0.528,Fashion,Nykaa,2024-08-25,2024-08,148,Yes
